#PHOTRON WAVE DATA
#SheetType,,A
#Date,,2021/3/25
#Time,,22:30:0
#CameraType,,FASTCAM SA-X type 324K-M1
#CameraID,,15
#AnalogBoardType,,CONTEC AIO-163202FX-USB,
#AnalogBoardID,,00
#FrameRate(fps),,125
#SaveStep,,1
#ShutterSpeed(sec),,1/1000
#ImageWidth,,256
#ImageHeight,,1024
#TriggerMode,,End
#NumberOfFrames,,17391
#FrameRange,,-17390 to 0
#UseZeroFrame,,1
#SamplingRate(sps),,125.000000
#Sampling/Frame,,1
#NumberOfDatas,,17391
#Sloap,,,1.000000,1.000000
#Intercept,,,0.000000,0.000000

DataNo,FrameNo,SampleNo,Ch0,Ch1
7889,-9501,0,3.471069,0.287170
7890,-9500,0,3.524780,0.290833
7891,-9499,0,3.526611,0.276489
7892,-9498,0,3.489075,0.301514
7893,-9497,0,3.587952,0.308838
7894,-9496,0,3.504639,0.284424
7895,-9495,0,3.524780,0.279846
7896,-9494,0,3.507385,0.281067
7897,-9493,0,3.516235,0.291138
7898,-9492,0,3.522034,0.276184
7899,-9491,0,3.524170,0.288086
7900,-9490,0,3.510742,0.264282
7901,-9489,0,3.490906,0.278931
7902,-9488,0,3.501587,0.290527
7903,-9487,0,3.562927,0.277710
7904,-9486,0,3.500977,0.286255
7905,-9485,0,3.540344,0.284119
7906,-9484,0,3.583069,0.286255
7907,-9483,0,3.625488,0.308228
7908,-9482,0,3.565369,0.292358
7909,-9481,0,3.477783,0.289307
7910,-9480,0,3.567200,0.293579
7911,-9479,0,3.471069,0.261230
7912,-9478,0,3.475647,0.274353
7913,-9477,0,3.511353,0.288086
7914,-9476,0,3.537598,0.304565
7915,-9475,0,3.473816,0.263062
7916,-9474,0,3.524475,0.269165
7917,-9473,0,3.544006,0.320129
7918,-9472,0,3.563232,0.316162
7919,-9471,0,3.526611,0.295410
7920,-9470,0,3.515320,0.290222
7921,-9469,0,3.553162,0.293884
7922,-9468,0,3.500366,0.281372
7923,-9467,0,3.569641,0.301208
7924,-9466,0,3.497620,0.301514
7925,-9465,0,3.597412,0.302429
7926,-9464,0,3.598633,0.285645
7927,-9463,0,3.540039,0.304871
7928,-9462,0,3.525391,0.267334
7929,-9461,0,3.511047,0.321350
7930,-9460,0,3.509827,0.293274
7931,-9459,0,3.533325,0.284729
7932,-9458,0,3.504944,0.297241
7933,-9457,0,3.516846,0.285339
7934,-9456,0,3.535767,0.281982
7935,-9455,0,3.566589,0.300598
7936,-9454,0,3.544312,0.307007
7937,-9453,0,3.540955,0.290833
7938,-9452,0,3.499451,0.301819
7939,-9451,0,3.533325,0.291748
7940,-9450,0,3.551025,0.277710
7941,-9449,0,3.478699,0.286560
7942,-9448,0,3.625183,0.300293
7943,-9447,0,3.533020,0.293274
7944,-9446,0,3.629150,0.305786
7945,-9445,0,3.567505,0.298157
7946,-9444,0,3.542786,0.294189
7947,-9443,0,3.498230,0.276184
7948,-9442,0,3.530884,0.281677
7949,-9441,0,3.517151,0.291138
7950,-9440,0,3.569946,0.325928
7951,-9439,0,3.507996,0.299683
7952,-9438,0,3.536682,0.251160
7953,-9437,0,3.502502,0.284424
7954,-9436,0,3.529358,0.278015
7955,-9435,0,3.522644,0.281372
7956,-9434,0,3.568420,0.298157
7957,-9433,0,3.526001,0.284119
7958,-9432,0,3.543091,0.315247
7959,-9431,0,3.579712,0.326233
7960,-9430,0,3.553772,0.300293
7961,-9429,0,3.573608,0.305176
7962,-9428,0,3.478699,0.290527
7963,-9427,0,3.465271,0.290222
7964,-9426,0,3.526001,0.293274
7965,-9425,0,3.508606,0.295410
7966,-9424,0,3.550415,0.297241
7967,-9423,0,3.536072,0.273438
7968,-9422,0,3.545837,0.318604
7969,-9421,0,3.528748,0.287781
7970,-9420,0,3.589172,0.299377
7971,-9419,0,3.598022,0.303955
7972,-9418,0,3.508606,0.294189
7973,-9417,0,3.527832,0.293274
7974,-9416,0,3.496094,0.286865
7975,-9415,0,3.514404,0.298767
7976,-9414,0,3.529663,0.288086
7977,-9413,0,3.509216,0.291748
7978,-9412,0,3.574219,0.326233
7979,-9411,0,3.517151,0.293579
7980,-9410,0,3.501892,0.266724
7981,-9409,0,3.456421,0.292053
7982,-9408,0,3.551636,0.308228
7983,-9407,0,3.442688,0.274353
7984,-9406,0,3.559265,0.294800
7985,-9405,0,3.517761,0.273438
7986,-9404,0,3.486633,0.278015
7987,-9403,0,3.537903,0.299683
7988,-9402,0,3.571472,0.297546
7989,-9401,0,3.485718,0.279541
7990,-9400,0,3.529663,0.284729
7991,-9399,0,3.584290,0.297852
7992,-9398,0,3.571777,0.291138
7993,-9397,0,3.538208,0.310669
7994,-9396,0,3.606567,0.302734
7995,-9395,0,3.452148,0.286255
7996,-9394,0,3.539429,0.300293
7997,-9393,0,3.450317,0.285034
7998,-9392,0,3.596497,0.301208
7999,-9391,0,3.533630,0.312805
8000,-9390,0,3.504028,0.292358
8001,-9389,0,3.506775,0.295105
8002,-9388,0,3.564148,0.305176
8003,-9387,0,3.512573,0.293579
8004,-9386,0,3.428650,0.288696
8005,-9385,0,3.556824,0.285034
8006,-9384,0,3.559570,0.308228
8007,-9383,0,3.563538,0.314331
8008,-9382,0,3.532410,0.301208
8009,-9381,0,3.593140,0.295410
8010,-9380,0,3.467712,0.293884
8011,-9379,0,3.452148,0.285034
8012,-9378,0,3.553467,0.296631
8013,-9377,0,3.533020,0.283203
8014,-9376,0,3.514709,0.292969
8015,-9375,0,3.554688,0.297852
8016,-9374,0,3.604431,0.302124
8017,-9373,0,3.490601,0.284424
8018,-9372,0,3.601685,0.303345
8019,-9371,0,3.491211,0.289001
8020,-9370,0,3.567200,0.301514
8021,-9369,0,3.566589,0.298767
8022,-9368,0,3.583984,0.292358
8023,-9367,0,3.507080,0.288391
8024,-9366,0,3.544312,0.289001
8025,-9365,0,3.560486,0.300293
8026,-9364,0,3.504639,0.289612
8027,-9363,0,3.553162,0.280762
8028,-9362,0,3.605652,0.315247
8029,-9361,0,3.600159,0.299683
8030,-9360,0,3.528137,0.266724
8031,-9359,0,3.575745,0.288086
8032,-9358,0,3.516235,0.299683
8033,-9357,0,3.542786,0.298767
8034,-9356,0,3.522949,0.293579
8035,-9355,0,3.526917,0.329895
8036,-9354,0,3.514709,0.293274
8037,-9353,0,3.533020,0.285034
8038,-9352,0,3.554077,0.317383
8039,-9351,0,3.539429,0.278320
8040,-9350,0,3.534546,0.294800
8041,-9349,0,3.544922,0.311890
8042,-9348,0,3.546448,0.317993
8043,-9347,0,3.565674,0.299072
8044,-9346,0,3.586731,0.302124
8045,-9345,0,3.558960,0.308533
8046,-9344,0,3.551941,0.289917
8047,-9343,0,3.464966,0.288696
8048,-9342,0,3.549194,0.313416
8049,-9341,0,3.560486,0.305481
8050,-9340,0,3.556213,0.293579
8051,-9339,0,3.558350,0.309143
8052,-9338,0,3.530884,0.298157
8053,-9337,0,3.486328,0.282288
8054,-9336,0,3.497620,0.301208
8055,-9335,0,3.546753,0.295715
8056,-9334,0,3.494263,0.297546
8057,-9333,0,3.543396,0.311584
8058,-9332,0,3.545837,0.303955
8059,-9331,0,3.522644,0.289001
8060,-9330,0,3.558044,0.306702
8061,-9329,0,3.500977,0.280457
8062,-9328,0,3.496399,0.288696
8063,-9327,0,3.539124,0.300293
8064,-9326,0,3.572693,0.303040
8065,-9325,0,3.514404,0.277100
8066,-9324,0,3.523254,0.294495
8067,-9323,0,3.481140,0.282593
8068,-9322,0,3.565674,0.301208
8069,-9321,0,3.596497,0.307922
8070,-9320,0,3.426208,0.289001
8071,-9319,0,3.584900,0.299683
8072,-9318,0,3.536072,0.305176
8073,-9317,0,3.514099,0.323486
8074,-9316,0,3.526917,0.311279
8075,-9315,0,3.565674,0.293579
8076,-9314,0,3.540039,0.281982
8077,-9313,0,3.527527,0.304871
8078,-9312,0,3.576050,0.314026
8079,-9311,0,3.593750,0.310059
8080,-9310,0,3.563843,0.289917
8081,-9309,0,3.499146,0.290833
8082,-9308,0,3.579102,0.310059
8083,-9307,0,3.515015,0.304565
8084,-9306,0,3.504028,0.306702
8085,-9305,0,3.561401,0.308838
8086,-9304,0,3.594360,0.310974
8087,-9303,0,3.561096,0.312805
8088,-9302,0,3.518982,0.274353
8089,-9301,0,3.518066,0.309448
8090,-9300,0,3.550720,0.321655
8091,-9299,0,3.535767,0.282288
8092,-9298,0,3.552551,0.299377
8093,-9297,0,3.491821,0.294189
8094,-9296,0,3.560181,0.301208
8095,-9295,0,3.515930,0.298157
8096,-9294,0,3.530579,0.303040
8097,-9293,0,3.565979,0.269775
8098,-9292,0,3.545227,0.274963
8099,-9291,0,3.524170,0.294189
8100,-9290,0,3.492126,0.302124
8101,-9289,0,3.500366,0.300598
8102,-9288,0,3.541565,0.300903
8103,-9287,0,3.565979,0.302734
8104,-9286,0,3.532410,0.276184
8105,-9285,0,3.612671,0.297241
8106,-9284,0,3.533325,0.292358
8107,-9283,0,3.517151,0.281677
8108,-9282,0,3.515930,0.297241
8109,-9281,0,3.505554,0.281982
8110,-9280,0,3.509521,0.285950
8111,-9279,0,3.536682,0.296631
8112,-9278,0,3.579712,0.304565
8113,-9277,0,3.629150,0.313110
8114,-9276,0,3.501587,0.295410
8115,-9275,0,3.498230,0.292053
8116,-9274,0,3.534241,0.297852
8117,-9273,0,3.486023,0.294495
8118,-9272,0,3.548584,0.318604
8119,-9271,0,3.566589,0.302734
8120,-9270,0,3.533936,0.293884
8121,-9269,0,3.647766,0.315857
8122,-9268,0,3.522339,0.307617
8123,-9267,0,3.542786,0.278320
8124,-9266,0,3.505859,0.302429
8125,-9265,0,3.564453,0.300598
8126,-9264,0,3.583679,0.309143
8127,-9263,0,3.532104,0.285645
8128,-9262,0,3.522034,0.283813
8129,-9261,0,3.582153,0.305176
8130,-9260,0,3.518677,0.303955
8131,-9259,0,3.488159,0.303650
8132,-9258,0,3.531494,0.267944
8133,-9257,0,3.508606,0.293274
8134,-9256,0,3.519592,0.275269
8135,-9255,0,3.488770,0.306396
8136,-9254,0,3.499451,0.279846
8137,-9253,0,3.544922,0.296631
8138,-9252,0,3.537292,0.279846
8139,-9251,0,3.524170,0.306396
8140,-9250,0,3.503418,0.298157
8141,-9249,0,3.507996,0.298157
8142,-9248,0,3.492432,0.294800
8143,-9247,0,3.470154,0.292969
8144,-9246,0,3.538513,0.296631
8145,-9245,0,3.556519,0.303345
8146,-9244,0,3.538208,0.330200
8147,-9243,0,3.584900,0.304871
8148,-9242,0,3.520813,0.303650
8149,-9241,0,3.600464,0.292664
8150,-9240,0,3.497314,0.303650
8151,-9239,0,3.559570,0.296631
8152,-9238,0,3.512573,0.299072
8153,-9237,0,3.439941,0.292969
8154,-9236,0,3.573914,0.304871
8155,-9235,0,3.546143,0.305176
8156,-9234,0,3.507385,0.307007
8157,-9233,0,3.514099,0.284729
8158,-9232,0,3.429565,0.296021
8159,-9231,0,3.625793,0.317383
8160,-9230,0,3.558350,0.301208
8161,-9229,0,3.525391,0.310974
8162,-9228,0,3.466797,0.302734
8163,-9227,0,3.529663,0.299683
8164,-9226,0,3.540039,0.316772
8165,-9225,0,3.573914,0.305481
8166,-9224,0,3.528748,0.285034
8167,-9223,0,3.621521,0.310364
8168,-9222,0,3.515015,0.299072
8169,-9221,0,3.554688,0.295410
8170,-9220,0,3.506775,0.292358
8171,-9219,0,3.539429,0.312500
8172,-9218,0,3.460693,0.292358
8173,-9217,0,3.541260,0.303955
8174,-9216,0,3.541565,0.273743
8175,-9215,0,3.578186,0.307922
8176,-9214,0,3.504333,0.303345
8177,-9213,0,3.526306,0.308228
8178,-9212,0,3.558655,0.298462
8179,-9211,0,3.528137,0.279541
8180,-9210,0,3.508301,0.300598
8181,-9209,0,3.432007,0.295410
8182,-9208,0,3.545837,0.308228
8183,-9207,0,3.550415,0.309448
8184,-9206,0,3.592224,0.316467
8185,-9205,0,3.531494,0.303345
8186,-9204,0,3.525391,0.320740
8187,-9203,0,3.462219,0.295410
8188,-9202,0,3.547668,0.314331
8189,-9201,0,3.551025,0.301819
8190,-9200,0,3.541565,0.301208
8191,-9199,0,3.544312,0.308533
8192,-9198,0,3.551941,0.332336
8193,-9197,0,3.549500,0.303955
8194,-9196,0,3.571167,0.312805
8195,-9195,0,3.561401,0.294189
8196,-9194,0,3.567505,0.301514
8197,-9193,0,3.578186,0.311584
8198,-9192,0,3.589478,0.305481
8199,-9191,0,3.540955,0.298157
8200,-9190,0,3.558960,0.312195
8201,-9189,0,3.544922,0.303040
8202,-9188,0,3.546143,0.303955
8203,-9187,0,3.625793,0.317688
8204,-9186,0,3.571777,0.296631
8205,-9185,0,3.614197,0.310059
8206,-9184,0,3.543701,0.266418
8207,-9183,0,3.566284,0.301514
8208,-9182,0,3.584595,0.301514
8209,-9181,0,3.575745,0.294800
8210,-9180,0,3.527222,0.308838
8211,-9179,0,3.570862,0.305176
8212,-9178,0,3.603821,0.319519
8213,-9177,0,3.534241,0.305786
8214,-9176,0,3.565979,0.311890
8215,-9175,0,3.564758,0.333862
8216,-9174,0,3.515930,0.298767
8217,-9173,0,3.560791,0.305176
8218,-9172,0,3.475952,0.297241
8219,-9171,0,3.511658,0.314026
8220,-9170,0,3.571472,0.317383
8221,-9169,0,3.543701,0.291443
8222,-9168,0,3.536682,0.315552
8223,-9167,0,3.577271,0.321655
8224,-9166,0,3.574219,0.340271
8225,-9165,0,3.516846,0.331726
8226,-9164,0,3.481750,0.307617
8227,-9163,0,3.543701,0.317993
8228,-9162,0,3.571472,0.308533
8229,-9161,0,3.513184,0.294189
8230,-9160,0,3.570862,0.325317
8231,-9159,0,3.527832,0.299377
8232,-9158,0,3.480225,0.283813
8233,-9157,0,3.540649,0.284424
8234,-9156,0,3.576355,0.308838
8235,-9155,0,3.570862,0.298462
8236,-9154,0,3.520813,0.316162
8237,-9153,0,3.431702,0.303040
8238,-9152,0,3.568115,0.304260
8239,-9151,0,3.520203,0.299377
8240,-9150,0,3.555603,0.313110
8241,-9149,0,3.545532,0.314331
8242,-9148,0,3.518066,0.301819
8243,-9147,0,3.514404,0.306091
8244,-9146,0,3.547974,0.305481
8245,-9145,0,3.535767,0.280457
8246,-9144,0,3.523254,0.303955
8247,-9143,0,3.534241,0.310059
8248,-9142,0,3.527832,0.321655
8249,-9141,0,3.579712,0.309143
8250,-9140,0,3.531189,0.296021
8251,-9139,0,3.493958,0.306396
8252,-9138,0,3.526611,0.289001
8253,-9137,0,3.584900,0.308838
8254,-9136,0,3.552856,0.322571
8255,-9135,0,3.566284,0.333557
8256,-9134,0,3.557129,0.318298
8257,-9133,0,3.520508,0.302124
8258,-9132,0,3.531494,0.294800
8259,-9131,0,3.492432,0.284424
8260,-9130,0,3.495789,0.306091
8261,-9129,0,3.504028,0.296021
8262,-9128,0,3.534241,0.319824
8263,-9127,0,3.554993,0.312805
8264,-9126,0,3.601379,0.317993
8265,-9125,0,3.524170,0.303345
8266,-9124,0,3.540039,0.284424
8267,-9123,0,3.532410,0.281067
8268,-9122,0,3.560486,0.304565
8269,-9121,0,3.614502,0.313721
8270,-9120,0,3.569946,0.311584
8271,-9119,0,3.555908,0.303650
8272,-9118,0,3.596802,0.313110
8273,-9117,0,3.507690,0.303650
8274,-9116,0,3.500366,0.292969
8275,-9115,0,3.558350,0.303650
8276,-9114,0,3.544922,0.305176
8277,-9113,0,3.472900,0.294495
8278,-9112,0,3.511658,0.294800
8279,-9111,0,3.552246,0.325623
8280,-9110,0,3.522034,0.301514
8281,-9109,0,3.532104,0.312195
8282,-9108,0,3.556519,0.296631
8283,-9107,0,3.554993,0.312500
8284,-9106,0,3.501892,0.306702
8285,-9105,0,3.579102,0.309753
8286,-9104,0,3.565369,0.304260
8287,-9103,0,3.527832,0.296631
8288,-9102,0,3.523865,0.311584
8289,-9101,0,3.547974,0.325317
8290,-9100,0,3.495789,0.331116
8291,-9099,0,3.596191,0.312195
8292,-9098,0,3.554382,0.309753
8293,-9097,0,3.598633,0.313416
8294,-9096,0,3.618774,0.317383
8295,-9095,0,3.506165,0.303345
8296,-9094,0,3.533936,0.303345
8297,-9093,0,3.515015,0.300293
8298,-9092,0,3.562622,0.317078
8299,-9091,0,3.596497,0.325623
8300,-9090,0,3.553772,0.317993
8301,-9089,0,3.564148,0.321655
8302,-9088,0,3.627014,0.311584
8303,-9087,0,3.512878,0.277100
8304,-9086,0,3.500366,0.306396
8305,-9085,0,3.541260,0.326843
8306,-9084,0,3.564758,0.302124
8307,-9083,0,3.540649,0.318604
8308,-9082,0,3.557434,0.326843
8309,-9081,0,3.592834,0.298767
8310,-9080,0,3.527527,0.328674
8311,-9079,0,3.549194,0.307007
8312,-9078,0,3.600159,0.326538
8313,-9077,0,3.552856,0.300293
8314,-9076,0,3.467102,0.300293
8315,-9075,0,3.501892,0.308838
8316,-9074,0,3.529358,0.316772
8317,-9073,0,3.530884,0.307922
8318,-9072,0,3.574219,0.312805
8319,-9071,0,3.555603,0.307312
8320,-9070,0,3.631897,0.316467
8321,-9069,0,3.591309,0.311890
8322,-9068,0,3.520508,0.321045
8323,-9067,0,3.610840,0.327759
8324,-9066,0,3.468323,0.302734
8325,-9065,0,3.525391,0.316162
8326,-9064,0,3.539734,0.323181
8327,-9063,0,3.526611,0.274048
8328,-9062,0,3.497925,0.290527
8329,-9061,0,3.610535,0.320129
8330,-9060,0,3.541260,0.285950
8331,-9059,0,3.594360,0.313110
8332,-9058,0,3.562622,0.295105
8333,-9057,0,3.555603,0.304565
8334,-9056,0,3.566895,0.316162
8335,-9055,0,3.532715,0.306702
8336,-9054,0,3.467102,0.300903
8337,-9053,0,3.558960,0.316772
8338,-9052,0,3.499451,0.299988
8339,-9051,0,3.570251,0.311279
8340,-9050,0,3.556213,0.309448
8341,-9049,0,3.589478,0.319824
8342,-9048,0,3.532104,0.329895
8343,-9047,0,3.578491,0.312500
8344,-9046,0,3.656616,0.320129
8345,-9045,0,3.535767,0.286255
8346,-9044,0,3.550415,0.302734
8347,-9043,0,3.550720,0.311279
8348,-9042,0,3.590698,0.313110
8349,-9041,0,3.581238,0.304565
8350,-9040,0,3.545837,0.328064
8351,-9039,0,3.575134,0.313416
8352,-9038,0,3.524780,0.319824
8353,-9037,0,3.490601,0.291138
8354,-9036,0,3.510437,0.291138
8355,-9035,0,3.493347,0.290222
8356,-9034,0,3.600769,0.323792
8357,-9033,0,3.636475,0.318604
8358,-9032,0,3.562317,0.324097
8359,-9031,0,3.482361,0.291748
8360,-9030,0,3.492126,0.306396
8361,-9029,0,3.538513,0.312500
8362,-9028,0,3.482056,0.311890
8363,-9027,0,3.497009,0.305481
8364,-9026,0,3.553772,0.330811
8365,-9025,0,3.538513,0.307922
8366,-9024,0,3.539124,0.286865
8367,-9023,0,3.493347,0.305786
8368,-9022,0,3.601990,0.315247
8369,-9021,0,3.533020,0.302734
8370,-9020,0,3.497009,0.305786
8371,-9019,0,3.532410,0.303650
8372,-9018,0,3.592224,0.318604
8373,-9017,0,3.539429,0.304260
8374,-9016,0,3.537903,0.303345
8375,-9015,0,3.547058,0.294800
8376,-9014,0,3.542480,0.304871
8377,-9013,0,3.507690,0.330200
8378,-9012,0,3.524475,0.320129
8379,-9011,0,3.502197,0.312805
8380,-9010,0,3.593140,0.307312
8381,-9009,0,3.553162,0.317688
8382,-9008,0,3.527527,0.299988
8383,-9007,0,3.579407,0.318298
8384,-9006,0,3.515930,0.324402
8385,-9005,0,3.651733,0.334167
8386,-9004,0,3.434448,0.305481
8387,-9003,0,3.563843,0.313110
8388,-9002,0,3.525085,0.284424
8389,-9001,0,3.533020,0.277710
8390,-9000,0,3.520508,0.307007
8391,-8999,0,3.557434,0.312805
8392,-8998,0,3.511353,0.308533
8393,-8997,0,3.536682,0.319824
8394,-8996,0,3.549805,0.303345
8395,-8995,0,3.516541,0.312195
8396,-8994,0,3.519592,0.312805
8397,-8993,0,3.538208,0.329285
8398,-8992,0,3.548584,0.292358
8399,-8991,0,3.571472,0.321045
8400,-8990,0,3.500061,0.299377
8401,-8989,0,3.521729,0.307007
8402,-8988,0,3.535461,0.333252
8403,-8987,0,3.593750,0.326538
8404,-8986,0,3.551941,0.329590
8405,-8985,0,3.533020,0.311890
8406,-8984,0,3.465576,0.296021
8407,-8983,0,3.556213,0.308533
8408,-8982,0,3.563232,0.298157
8409,-8981,0,3.507080,0.310059
8410,-8980,0,3.585205,0.316772
8411,-8979,0,3.630676,0.321350
8412,-8978,0,3.571472,0.314941
8413,-8977,0,3.549500,0.323181
8414,-8976,0,3.546143,0.314636
8415,-8975,0,3.435364,0.300598
8416,-8974,0,3.560181,0.311890
8417,-8973,0,3.578796,0.317078
8418,-8972,0,3.540955,0.310059
8419,-8971,0,3.622131,0.322571
8420,-8970,0,3.562012,0.313110
8421,-8969,0,3.539429,0.302734
8422,-8968,0,3.513794,0.309143
8423,-8967,0,3.527832,0.307922
8424,-8966,0,3.563843,0.312195
8425,-8965,0,3.565369,0.317383
8426,-8964,0,3.544617,0.311584
8427,-8963,0,3.562622,0.305481
8428,-8962,0,3.555603,0.311279
8429,-8961,0,3.632507,0.321960
8430,-8960,0,3.528442,0.301819
8431,-8959,0,3.574524,0.318298
8432,-8958,0,3.533020,0.312195
8433,-8957,0,3.609924,0.331726
8434,-8956,0,3.534241,0.308533
8435,-8955,0,3.550720,0.308533
8436,-8954,0,3.553772,0.296936
8437,-8953,0,3.559265,0.332642
8438,-8952,0,3.569336,0.320740
8439,-8951,0,3.434448,0.302429
8440,-8950,0,3.592224,0.328674
8441,-8949,0,3.536377,0.333862
8442,-8948,0,3.594055,0.319519
8443,-8947,0,3.511963,0.299988
8444,-8946,0,3.513794,0.310364
8445,-8945,0,3.544006,0.322571
8446,-8944,0,3.530273,0.300903
8447,-8943,0,3.538208,0.344849
8448,-8942,0,3.562317,0.315552
8449,-8941,0,3.499146,0.317688
8450,-8940,0,3.570251,0.310669
8451,-8939,0,3.595276,0.325623
8452,-8938,0,3.565674,0.329895
8453,-8937,0,3.575745,0.333557
8454,-8936,0,3.596497,0.332947
8455,-8935,0,3.606262,0.323486
8456,-8934,0,3.493958,0.289307
8457,-8933,0,3.609009,0.320740
8458,-8932,0,3.489990,0.310059
8459,-8931,0,3.604431,0.332336
8460,-8930,0,3.543701,0.311890
8461,-8929,0,3.635254,0.328369
8462,-8928,0,3.588257,0.316467
8463,-8927,0,3.529968,0.314636
8464,-8926,0,3.607788,0.320435
8465,-8925,0,3.540649,0.333862
8466,-8924,0,3.546753,0.313416
8467,-8923,0,3.534241,0.303040
8468,-8922,0,3.536072,0.319214
8469,-8921,0,3.547668,0.318909
8470,-8920,0,3.562317,0.314331
8471,-8919,0,3.533936,0.314636
8472,-8918,0,3.611755,0.325012
8473,-8917,0,3.512878,0.324402
8474,-8916,0,3.540955,0.313110
8475,-8915,0,3.582458,0.317993
8476,-8914,0,3.572998,0.311584
8477,-8913,0,3.572083,0.321655
8478,-8912,0,3.579712,0.318909
8479,-8911,0,3.555298,0.322876
8480,-8910,0,3.536377,0.302429
8481,-8909,0,3.613281,0.317993
8482,-8908,0,3.554688,0.327759
8483,-8907,0,3.555298,0.319519
8484,-8906,0,3.563843,0.308533
8485,-8905,0,3.530273,0.289612
8486,-8904,0,3.538818,0.338440
8487,-8903,0,3.608398,0.319519
8488,-8902,0,3.558350,0.327454
8489,-8901,0,3.552246,0.314636
8490,-8900,0,3.544922,0.310059
8491,-8899,0,3.574829,0.328369
8492,-8898,0,3.594055,0.318298
8493,-8897,0,3.564148,0.314331
8494,-8896,0,3.554077,0.321960
8495,-8895,0,3.475342,0.299988
8496,-8894,0,3.503418,0.317078
8497,-8893,0,3.526001,0.304260
8498,-8892,0,3.571167,0.322266
8499,-8891,0,3.502808,0.317993
8500,-8890,0,3.580627,0.324402
8501,-8889,0,3.493347,0.306702
8502,-8888,0,3.500671,0.319519
8503,-8887,0,3.616943,0.343933
8504,-8886,0,3.610840,0.323486
8505,-8885,0,3.545837,0.303040
8506,-8884,0,3.607178,0.327759
8507,-8883,0,3.580627,0.314941
8508,-8882,0,3.563232,0.326233
8509,-8881,0,3.501587,0.299683
8510,-8880,0,3.557739,0.325317
8511,-8879,0,3.560181,0.345154
8512,-8878,0,3.533325,0.314026
8513,-8877,0,3.540344,0.315552
8514,-8876,0,3.591309,0.319214
8515,-8875,0,3.547668,0.309448
8516,-8874,0,3.563843,0.330811
8517,-8873,0,3.543091,0.323486
8518,-8872,0,3.536682,0.314636
8519,-8871,0,3.493347,0.311279
8520,-8870,0,3.525085,0.313721
8521,-8869,0,3.501587,0.296021
8522,-8868,0,3.522339,0.321045
8523,-8867,0,3.549805,0.302429
8524,-8866,0,3.508606,0.320435
8525,-8865,0,3.550110,0.310669
8526,-8864,0,3.556519,0.321350
8527,-8863,0,3.527832,0.309753
8528,-8862,0,3.547974,0.314636
8529,-8861,0,3.511353,0.289307
8530,-8860,0,3.612976,0.323486
8531,-8859,0,3.532715,0.330200
8532,-8858,0,3.580017,0.322571
8533,-8857,0,3.565063,0.310059
8534,-8856,0,3.542175,0.322266
8535,-8855,0,3.472290,0.310059
8536,-8854,0,3.516235,0.317078
8537,-8853,0,3.497314,0.301514
8538,-8852,0,3.610535,0.323486
8539,-8851,0,3.564148,0.340271
8540,-8850,0,3.509216,0.313110
8541,-8849,0,3.565674,0.338745
8542,-8848,0,3.536377,0.327148
8543,-8847,0,3.580627,0.320435
8544,-8846,0,3.571167,0.320740
8545,-8845,0,3.551025,0.296021
8546,-8844,0,3.607788,0.312500
8547,-8843,0,3.581543,0.321960
8548,-8842,0,3.528748,0.317993
8549,-8841,0,3.557434,0.325623
8550,-8840,0,3.490906,0.314026
8551,-8839,0,3.541260,0.326233
8552,-8838,0,3.500977,0.316772
8553,-8837,0,3.581543,0.321045
8554,-8836,0,3.554077,0.320435
8555,-8835,0,3.520813,0.330200
8556,-8834,0,3.519897,0.313110
8557,-8833,0,3.471680,0.315247
8558,-8832,0,3.549500,0.303040
8559,-8831,0,3.487244,0.317078
8560,-8830,0,3.589172,0.333557
8561,-8829,0,3.454895,0.306396
8562,-8828,0,3.523560,0.311890
8563,-8827,0,3.599854,0.323486
8564,-8826,0,3.548889,0.328979
8565,-8825,0,3.594055,0.322266
8566,-8824,0,3.550720,0.330200
8567,-8823,0,3.586426,0.322571
8568,-8822,0,3.547668,0.333862
8569,-8821,0,3.498230,0.321960
8570,-8820,0,3.548584,0.336609
8571,-8819,0,3.481445,0.308228
8572,-8818,0,3.555298,0.337219
8573,-8817,0,3.591919,0.322876
8574,-8816,0,3.546448,0.330505
8575,-8815,0,3.546143,0.337219
8576,-8814,0,3.498535,0.306091
8577,-8813,0,3.555298,0.339355
8578,-8812,0,3.542480,0.327759
8579,-8811,0,3.504944,0.317078
8580,-8810,0,3.503113,0.321350
8581,-8809,0,3.537292,0.313110
8582,-8808,0,3.498840,0.308838
8583,-8807,0,3.517456,0.316162
8584,-8806,0,3.503113,0.320435
8585,-8805,0,3.559875,0.303345
8586,-8804,0,3.533020,0.305176
8587,-8803,0,3.439026,0.310364
8588,-8802,0,3.533020,0.311279
8589,-8801,0,3.593140,0.321045
8590,-8800,0,3.633423,0.325928
8591,-8799,0,3.571472,0.343323
8592,-8798,0,3.599243,0.324097
8593,-8797,0,3.528137,0.312500
8594,-8796,0,3.622437,0.325317
8595,-8795,0,3.533936,0.302734
8596,-8794,0,3.568115,0.318909
8597,-8793,0,3.606873,0.322876
8598,-8792,0,3.547058,0.339966
8599,-8791,0,3.556213,0.306396
8600,-8790,0,3.590088,0.320740
8601,-8789,0,3.588562,0.328674
8602,-8788,0,3.474121,0.312805
8603,-8787,0,3.605957,0.319214
8604,-8786,0,3.562317,0.314026
8605,-8785,0,3.559570,0.321045
8606,-8784,0,3.527527,0.302124
