(sec),(mm),(kgf)
484.7,32.31341,6.6942
484.80003,32.32,6.70788
484.90003,32.32659,6.70725
485.00003,32.33334,6.70633
485.10003,32.33998,6.70585
485.2,32.34673,6.71096
485.30003,32.35337,6.71036
485.40003,32.36001,6.71052
485.50003,32.36666,6.70045
485.60003,32.3733,6.68602
485.7,32.38,6.71429
485.80003,32.38669,6.72402
485.90003,32.39328,6.70743
486.00003,32.39998,6.6904
486.10003,32.40673,6.70928
486.2,32.41332,6.71577
486.30003,32.4199,6.72205
486.40003,32.42682,6.71897
486.50003,32.4333,6.71139
486.60003,32.43989,6.70427
486.7,32.44675,6.72312
486.80003,32.45334,6.71471
486.90003,32.45998,6.73166
487.00003,32.46678,6.69657
487.10003,32.47337,6.70559
487.2,32.47996,6.70566
487.30003,32.48671,6.71104
487.40003,32.4933,6.71791
487.50003,32.49994,6.73489
487.60003,32.50675,6.71137
487.7,32.51333,6.71378
487.80003,32.51998,6.7188
487.90003,32.52668,6.70758
488.00003,32.53332,6.71412
488.10003,32.54001,6.70288
488.2,32.5466,6.71312
488.30003,32.5533,6.71414
488.40003,32.5601,6.73597
488.50003,32.56669,6.74323
488.60003,32.57328,6.69937
488.7,32.58014,6.71712
488.80003,32.58668,6.7222
488.90003,32.59327,6.71937
489.00003,32.60002,6.70433
489.10003,32.6066,6.70844
489.2,32.6133,6.72996
489.30003,32.6201,6.72112
489.40003,32.62669,6.72255
489.50003,32.63328,6.74638
489.60003,32.64009,6.7211
489.7,32.64667,6.71541
489.80003,32.65321,6.70268
489.90003,32.66002,6.71661
490.00003,32.66671,6.71979
490.10003,32.6733,6.71594
490.2,32.68005,6.72828
490.30003,32.68664,6.73023
490.40003,32.69339,6.72465
490.50003,32.70003,6.73514
490.60003,32.70657,6.71139
490.7,32.71332,6.72554
490.80003,32.72007,6.71216
490.90003,32.72666,6.71916
491.00003,32.73336,6.71428
491.10003,32.73994,6.71529
491.2,32.74669,6.73169
491.30003,32.75344,6.73926
491.40003,32.75987,6.74554
491.50003,32.76657,6.72616
491.60003,32.77348,6.7114
491.7,32.77996,6.75567
491.80003,32.7866,6.73794
491.90003,32.79346,6.74073
492.00003,32.80005,6.73036
492.10003,32.80659,6.72903
492.2,32.81334,6.74919
492.30003,32.81992,6.72899
492.40003,32.82667,6.74761
492.50003,32.83342,6.71587
492.60003,32.84001,6.7222
492.7,32.84666,6.71319
492.80003,32.85341,6.72736
492.90003,32.85995,6.73576
493.00003,32.86659,6.72834
493.10003,32.87334,6.73129
493.2,32.88003,6.7578
493.30003,32.88673,6.72163
493.40003,32.89332,6.7382
493.50003,32.89991,6.7345
493.60003,32.90676,6.70949
493.7,32.91324,6.71025
493.80003,32.91989,6.73308
493.90003,32.92675,6.73785
494.00003,32.93334,6.71894
494.10003,32.93998,6.71921
494.2,32.94678,6.72964
494.30003,32.95326,6.74851
494.40003,32.95996,6.74825
494.50003,32.96676,6.71991
494.60003,32.97325,6.71721
494.7,32.97989,6.74072
494.80003,32.98674,6.75893
494.90003,32.99334,6.72893
495.00003,32.99993,6.74869
495.10003,33.00673,6.72865
495.2,33.01337,6.76065
495.30003,33.02001,6.75482
495.40003,33.02666,6.72304
495.50003,33.0333,6.74458
495.60003,33.04,6.728
495.7,33.04669,6.73097
495.80003,33.05333,6.72872
495.90003,33.06003,6.7395
496.00003,33.06668,6.74148
496.10003,33.07326,6.73297
496.2,33.08001,6.74852
496.30003,33.0866,6.74228
496.40003,33.0933,6.73344
496.50003,33.10016,6.74186
496.60003,33.10664,6.72065
496.7,33.11323,6.72633
496.80003,33.12019,6.73491
496.90003,33.12662,6.72925
497.00003,33.13321,6.74964
497.10003,33.14001,6.74606
497.2,33.14666,6.74687
497.30003,33.1533,6.74593
497.40003,33.16005,6.76353
497.50003,33.16664,6.734
497.60003,33.17334,6.74131
497.7,33.17998,6.76304
497.80003,33.18662,6.76821
497.90003,33.19332,6.74124
498.00003,33.20002,6.72602
498.10003,33.20671,6.74256
498.2,33.21335,6.74835
498.30003,33.21994,6.74061
498.40003,33.22669,6.75132
498.50003,33.23344,6.73927
498.60003,33.23998,6.74334
498.7,33.24657,6.75301
498.80003,33.25342,6.75799
498.90003,33.26001,6.73281
499.00003,33.2666,6.74989
499.10003,33.27341,6.72829
499.2,33.28005,6.74444
499.30003,33.28659,6.73183
499.40003,33.29339,6.73767
499.50003,33.29992,6.75781
499.60003,33.30662,6.73409
499.7,33.31342,6.75642
499.80003,33.32001,6.74406
499.90003,33.3266,6.76688
500.00003,33.33346,6.75445
500.10003,33.34,6.72639
500.2,33.34659,6.75909
500.30003,33.35334,6.76187
500.40003,33.35998,6.75733
500.50003,33.36673,6.74087
500.60003,33.37337,6.73326
500.7,33.37996,6.75424
500.80003,33.38671,6.73825
500.90003,33.3933,6.73065
501.00003,33.39989,6.75767
501.10003,33.40675,6.75502
501.2,33.41334,6.75736
501.30003,33.41998,6.74347
501.40003,33.42678,6.75592
501.50003,33.43332,6.73267
501.60003,33.43996,6.73577
501.7,33.44676,6.74863
501.80003,33.4533,6.74331
501.90003,33.45994,6.74303
502.00003,33.46675,6.75427
502.10003,33.47334,6.75119
502.2,33.47998,6.74458
502.30003,33.48673,6.74617
502.40003,33.49337,6.75637
502.50003,33.50001,6.75509
502.60003,33.50671,6.74835
502.7,33.5133,6.7408
502.80003,33.51999,6.73758
502.90003,33.52669,6.77593
503.00003,33.53328,6.75363
503.10003,33.53998,6.75166
503.2,33.54673,6.76382
503.30003,33.55332,6.75119
503.40003,33.56007,6.78714
503.50003,33.5666,6.74687
503.60003,33.57319,6.76277
503.7,33.5801,6.75392
503.80003,33.58664,6.75303
503.90003,33.59328,6.74148
504.00003,33.60014,6.76776
504.10003,33.60662,6.75316
504.2,33.61326,6.75714
504.30003,33.62002,6.7793
504.40003,33.62666,6.74162
504.50003,33.6333,6.75057
504.60003,33.64016,6.75481
504.7,33.64669,6.75696
504.80003,33.65333,6.76154
504.90003,33.66008,6.77402
505.00003,33.66668,6.73559
505.10003,33.67326,6.75876
505.2,33.68001,6.7603
505.30003,33.68671,6.75575
505.40003,33.69335,6.76945
505.50003,33.7,6.74587
505.60003,33.70664,6.74459
505.7,33.71333,6.75987
505.80003,33.71998,6.74991
505.90003,33.72662,6.76954
506.00003,33.73337,6.78405
506.10003,33.74001,6.76573
506.2,33.7466,6.74803
506.30003,33.75341,6.77145
506.40003,33.75994,6.763
506.50003,33.76659,6.75855
506.60003,33.77344,6.75214
506.7,33.77992,6.75053
506.80003,33.78656,6.7578
506.90003,33.79348,6.76408
507.00003,33.79996,6.75829
507.10003,33.8066,6.76406
507.2,33.81346,6.76562
507.30003,33.82,6.75422
507.40003,33.82664,6.74896
507.50003,33.83334,6.75687
507.60003,33.83998,6.74786
507.7,33.84662,6.76847
507.80003,33.85337,6.77401
507.90003,33.86001,6.77311
508.00003,33.86671,6.75986
508.10003,33.87335,6.77028
508.2,33.87999,6.7724
508.30003,33.88669,6.74575
508.40003,33.89323,6.75108
508.50003,33.89998,6.75577
508.60003,33.90678,6.75077
508.7,33.91332,6.75377
508.80003,33.9199,6.77198
508.90003,33.92676,6.77573
509.00003,33.9333,6.75376
509.10003,33.93983,6.75953
509.2,33.94675,6.77917
509.30003,33.95334,6.77211
509.40003,33.95998,6.75677
509.50003,33.96678,6.75719
509.60003,33.97332,6.77201
509.7,33.97996,6.78371
509.80003,33.98671,6.77511
509.90003,33.9933,6.76056
510.00003,33.99989,6.76183
510.10003,34.00675,6.73514
510.2,34.01333,6.75344
510.30003,34.01998,6.77185
510.40003,34.02668,6.74886
510.50003,34.03337,6.75773
510.60003,34.04001,6.75579
510.7,34.0466,6.77262
510.80003,34.0533,6.76836
510.90003,34.0601,6.78787
511.00003,34.06664,6.76153
511.10003,34.07328,6.7507
511.2,34.08014,6.7544
511.30003,34.08667,6.75042
511.40003,34.09327,6.77367
511.50003,34.10007,6.7774
511.60003,34.1066,6.77457
511.7,34.1133,6.75758
511.80003,34.1201,6.79307
511.90003,34.12669,6.7697
512,34.13328,6.76352
512.10003,34.14014,6.74938
512.2,34.14667,6.76461
512.30006,34.15321,6.7707
512.40003,34.16002,6.77272
512.5,34.16671,6.77582
512.60003,34.17335,6.77062
512.7,34.18005,6.77923
512.80006,34.18664,6.80033
512.90003,34.19333,6.77728
513,34.19998,6.75662
513.10003,34.20657,6.74952
513.2,34.21337,6.77462
513.30006,34.22001,6.76159
513.40003,34.22666,6.76319
513.5,34.23341,6.75207
513.60003,34.23994,6.77414
513.7,34.24664,6.75242
513.80006,34.25344,6.76332
513.90003,34.25992,6.76627
514,34.26657,6.75593
514.10003,34.27348,6.77229
514.2,34.28001,6.78164
514.30006,34.2866,6.76749
514.40003,34.29341,6.75256
514.5,34.30005,6.76403
514.60003,34.30664,6.74714
514.7,34.31334,6.76785
514.80006,34.31998,6.76422
514.90003,34.32662,6.77283
515,34.33337,6.75358
515.10003,34.34001,6.74986
515.2,34.34666,6.78209
515.30006,34.3534,6.76749
515.40003,34.35994,6.77368
515.5,34.36659,6.77682
515.60003,34.37328,6.75636
515.7,34.37998,6.75283
515.80006,34.38673,6.76925
515.90003,34.39337,6.75967
516,34.39991,6.76948
516.10003,34.40682,6.76368
516.2,34.4133,6.77603
516.30006,34.41984,6.76397
516.40003,34.42669,6.77508
516.5,34.43334,6.77375
516.60003,34.43998,6.75458
516.7,34.44678,6.77576
516.80006,34.45332,6.77658
516.90003,34.45996,6.77636
517,34.46676,6.76822
517.10003,34.47325,6.7543
517.2,34.47994,6.76169
517.30006,34.48674,6.75377
517.40003,34.49334,6.79506
517.5,34.49998,6.77141
517.60003,34.50673,6.75224
517.7,34.51337,6.76387
517.80006,34.51996,6.7598
517.90003,34.52666,6.76812
518,34.5333,6.79471
518.10003,34.54005,6.74962
518.2,34.54669,6.74696
518.30006,34.55333,6.75224
518.40003,34.56003,6.79097
518.5,34.56662,6.77363
518.60003,34.57326,6.75418
518.7,34.58001,6.7565
518.80006,34.5866,6.77097
518.90003,34.59324,6.76901
519,34.60016,6.76955
519.10003,34.60669,6.7638
519.2,34.61323,6.76958
519.30006,34.62019,6.75569
519.40003,34.62662,6.76955
519.5,34.63326,6.78096
519.60003,34.64007,6.76657
519.7,34.64666,6.77981
519.80006,34.6533,6.77006
519.90003,34.6601,6.75074
520,34.66669,6.77176
520.10003,34.67333,6.74466
520.2,34.68003,6.74581
520.30006,34.68662,6.78103
520.40003,34.69326,6.75269
520.5,34.70002,6.76818
520.60003,34.70671,6.74032
520.7,34.71335,6.76438
520.80006,34.72,6.79247
520.90003,34.72669,6.77734
521,34.73339,6.74738
521.10003,34.73992,6.76143
521.2,34.74656,6.78117
521.30006,34.75342,6.76047
521.40003,34.75996,6.77388
521.5,34.7666,6.76936
521.60003,34.77341,6.77473
521.7,34.78,6.7635
521.80006,34.78659,6.79365
521.90003,34.79339,6.76783
522,34.79998,6.77943
522.10003,34.80662,6.75058
522.2,34.81348,6.76633
522.30006,34.82001,6.77235
522.40003,34.82655,6.77787
522.5,34.83341,6.7651
522.60003,34.84,6.75386
522.7,34.84664,6.78047
522.80006,34.85334,6.7647
522.90003,34.85998,6.75651
523,34.86667,6.76441
523.10003,34.87332,6.76347
523.2,34.87996,6.78993
523.30006,34.88676,6.73894
523.40003,34.8933,6.78946
523.5,34.89994,6.75497
523.60003,34.90669,6.75976
523.7,34.91328,6.76214
523.80006,34.91993,6.75739
523.90003,34.92678,6.7777
524,34.93332,6.78314
524.10003,34.93996,6.7495
524.2,34.94676,6.7798
524.30006,34.9533,6.76083
524.4,34.95989,6.75686
524.5,34.96675,6.77518
524.60006,34.97339,6.76418
524.7,34.97998,6.76762
524.80006,34.98673,6.76841
524.9,34.99337,6.75906
525,34.99996,6.76142
525.10006,35.00665,6.77591
525.2,35.0133,6.77767
525.30006,35.01999,6.75846
525.4,35.02669,6.76783
525.5,35.03334,6.76057
525.60006,35.03998,6.74829
525.7,35.04667,6.77972
525.80006,35.05326,6.76077
525.9,35.06007,6.74968
526,35.0666,6.75173
526.10006,35.07324,6.77996
526.2,35.0801,6.77455
526.30006,35.08664,6.76798
526.4,35.09323,6.75653
526.5,35.10008,6.77123
526.60006,35.10662,6.75241
526.7,35.11326,6.76426
526.80006,35.12007,6.74514
526.9,35.12666,6.7718
527,35.1333,6.76667
527.10006,35.1401,6.76466
527.2,35.14669,6.78843
527.30006,35.15333,6.77196
527.4,35.16008,6.77545
527.5,35.16667,6.74194
527.60006,35.17326,6.74354
527.7,35.18001,6.75424
527.80006,35.18666,6.75809
527.9,35.19335,6.76667
528,35.20005,6.7732
528.10006,35.20669,6.74634
528.2,35.21339,6.75988
528.30006,35.21997,6.76112
528.4,35.22657,6.77557
528.5,35.23337,6.77202
528.60006,35.24001,6.75262
528.7,35.24665,6.77486
528.80006,35.25346,6.76356
528.9,35.26,6.75628
529,35.26658,6.76694
529.10006,35.27344,6.75017
529.2,35.27992,6.76047
529.30006,35.28656,6.75599
529.4,35.29347,6.75761
529.5,35.30001,6.73469
529.60006,35.3066,6.74081
529.7,35.31341,6.76235
529.80006,35.32,6.76727
529.9,35.32659,6.74336
530,35.33334,6.76091
530.10006,35.33998,6.73355
530.2,35.34667,6.75696
530.30006,35.35342,6.76451
530.4,35.36001,6.75093
530.5,35.36666,6.74364
530.60006,35.37335,6.73329
530.7,35.37999,6.74077
530.80006,35.38669,6.75216
530.9,35.39328,6.75536
531,35.39998,6.73813
531.10006,35.40673,6.72007
531.2,35.41326,6.75339
531.30006,35.42001,6.75252
531.4,35.42681,6.74547
531.5,35.4333,6.73258
531.60006,35.43989,6.75935
531.7,35.44674,6.74557
531.80006,35.45333,6.75641
531.9,35.45993,6.75737
532,35.46678,6.75809
532.10006,35.47337,6.74711
532.2,35.47996,6.75058
532.30006,35.48671,6.73918
532.4,35.49324,6.73721
532.5,35.49994,6.74341
532.60006,35.50675,6.71941
532.7,35.51333,6.7515
532.80006,35.51998,6.73418
532.9,35.52673,6.73794
533,35.53337,6.7546
533.10006,35.54001,6.73338
533.2,35.5466,6.74342
533.30006,35.5533,6.72782
533.4,35.5601,6.741
533.5,35.56669,6.74711
533.60006,35.57328,6.74462
533.7,35.58008,6.76551
533.80006,35.58662,6.76487
533.9,35.59327,6.74547
534,35.60007,6.75537
534.10006,35.6066,6.72954
534.2,35.6133,6.75035
534.30006,35.62016,6.76631
534.4,35.62664,6.75936
534.5,35.63323,6.76544
534.60006,35.64014,6.73742
534.7,35.64667,6.74428
534.80006,35.65326,6.74356
534.9,35.66001,6.74409
535,35.66671,6.74485
535.10006,35.6733,6.74078
535.2,35.68,6.74248
535.30006,35.68669,6.75687
535.4,35.69339,6.74807
535.5,35.69998,6.76057
535.60006,35.70662,6.74279
535.7,35.71332,6.75425
535.80006,35.72001,6.76149
535.9,35.72666,6.74755
536,35.73341,6.75524
536.10006,35.73994,6.74614
536.2,35.74664,6.75822
536.30006,35.75344,6.75545
536.4,35.75987,6.76089
536.5,35.76651,6.74567
536.60006,35.77348,6.7346
536.7,35.78001,6.76548
536.80006,35.7866,6.7485
536.9,35.79346,6.74493
537,35.80005,6.77102
537.10006,35.80658,6.7316
537.2,35.81334,6.75288
537.30006,35.81998,6.74787
537.4,35.82667,6.73213
537.5,35.83342,6.74765
537.60006,35.84001,6.74144
537.7,35.84665,6.7524
537.80006,35.8534,6.72194
537.9,35.86,6.75069
538,35.86664,6.74886
538.10006,35.87333,6.73194
538.2,35.87998,6.76686
538.30006,35.88673,6.75128
538.4,35.89332,6.77474
538.5,35.8999,6.75497
538.60006,35.90676,6.75185
538.7,35.9133,6.76022
538.80006,35.91983,6.75488
538.9,35.92669,6.75613
539,35.93334,6.77117
539.10006,35.93992,6.7543
539.2,35.94673,6.74794
539.30006,35.95326,6.75808
539.4,35.95996,6.76817
539.5,35.96676,6.74776
539.60006,35.97324,6.74332
539.7,35.97994,6.75805
539.80006,35.98674,6.7392
539.9,35.99333,6.76441
540,35.99998,6.74764
540.10006,36.00673,6.74391
540.2,36.01337,6.77665
540.30006,36.02001,6.73254
540.4,36.0266,6.74971
540.5,36.03324,6.74181
540.60006,36.04005,6.76099
540.7,36.04669,6.75188
540.80006,36.05333,6.76829
540.9,36.06003,6.76302
541,36.06668,6.75072
541.10006,36.07326,6.74647
541.2,36.08001,6.75118
541.30006,36.0866,6.75833
541.4,36.0933,6.76062
541.5,36.1001,6.74009
541.60006,36.10664,6.74508
541.7,36.11322,6.753
541.80006,36.12014,6.76506
541.9,36.12662,6.76332
542,36.13326,6.75764
542.10006,36.14007,6.75294
542.2,36.14666,6.75471
542.30006,36.1533,6.74867
542.4,36.16005,6.76098
542.5,36.16664,6.76948
542.60006,36.17333,6.73935
542.7,36.18003,6.75078
542.80006,36.18662,6.76247
542.9,36.19332,6.75722
543,36.20001,6.76378
543.10006,36.20666,6.75277
543.2,36.21335,6.78339
543.30006,36.22,6.78254
543.4,36.22669,6.7814
543.5,36.23344,6.74023
543.60006,36.23998,6.74994
543.7,36.24656,6.75699
543.80006,36.25337,6.75044
543.9,36.25996,6.75396
544,36.26666,6.76564
544.10006,36.27346,6.76267
544.2,36.28005,6.76844
544.30006,36.28664,6.77416
544.4,36.29339,6.7617
544.5,36.29998,6.75431
544.60006,36.30662,6.77331
544.7,36.31348,6.74684
544.80006,36.32001,6.75795
544.9,36.3266,6.76829
545,36.33346,6.75761
545.10006,36.33994,6.76084
545.2,36.34658,6.74274
545.30006,36.35334,6.75796
545.4,36.35998,6.7615
545.5,36.36667,6.7397
545.60006,36.37331,6.74387
545.7,36.37996,6.75625
545.80006,36.38671,6.75755
545.9,36.3933,6.76909
546,36.39994,6.75891
546.10006,36.40675,6.75022
546.2,36.41328,6.74945
546.30006,36.41992,6.75198
546.4,36.42678,6.75662
546.5,36.43326,6.73536
546.60006,36.4399,6.75005
546.7,36.44681,6.74672
546.80006,36.4533,6.75223
546.9,36.45994,6.75462
547,36.46674,6.75066
547.10006,36.47333,6.74228
547.2,36.47992,6.73896
547.30006,36.48673,6.75653
547.4,36.49337,6.74365
547.5,36.49996,6.74533
547.60006,36.50665,6.74254
547.7,36.5133,6.76031
547.80006,36.51999,6.74712
547.9,36.52669,6.75807
548,36.53333,6.7461
548.10006,36.54003,6.74945
548.2,36.54667,6.75384
548.30006,36.55326,6.73595
548.4,36.56007,6.74421
548.5,36.56655,6.74589
548.60006,36.57319,6.7456
548.7,36.5801,6.75076
548.80006,36.58663,6.75081
548.9,36.59328,6.7578
549,36.60014,6.75136
549.10006,36.60662,6.76097
549.2,36.61326,6.74972
549.30006,36.62001,6.75473
549.4,36.62666,6.76761
549.5,36.6333,6.76471
549.60006,36.6401,6.74694
549.7,36.64669,6.7642
549.80006,36.65328,6.75459
549.9,36.66008,6.75864
550,36.66673,6.75425
550.10006,36.67326,6.73317
550.2,36.68001,6.77213
550.30006,36.68671,6.765
550.4,36.69335,6.75361
550.5,36.7,6.7717
550.60006,36.70664,6.76947
550.7,36.71339,6.7681
550.80006,36.71997,6.78411
550.9,36.72656,6.77692
551,36.73337,6.7753
551.10006,36.74001,6.74421
551.2,36.7466,6.7713
551.30006,36.7534,6.78081
551.4,36.76,6.77003
551.5,36.76658,6.78096
551.60006,36.77344,6.77495
551.7,36.77992,6.77189
551.80006,36.78656,6.78287
551.9,36.79347,6.76963
552,36.80001,6.78908
552.10006,36.80666,6.75441
552.2,36.81346,6.78479
552.30006,36.81999,6.7888
552.4,36.82659,6.79205
552.5,36.83328,6.77248
552.60006,36.83998,6.78326
552.7,36.84667,6.7973
552.80006,36.85342,6.80034
552.9,36.86001,6.80117
553,36.86671,6.79972
553.10006,36.87335,6.76539
553.2,36.87994,6.78279
553.30006,36.88664,6.81475
553.4,36.89328,6.79412
553.5,36.89998,6.78416
553.60006,36.90673,6.7819
553.7,36.91332,6.77997
553.80006,36.91996,6.81326
553.9,36.92676,6.81064
554,36.9333,6.7933
554.10006,36.93989,6.79026
554.2,36.94674,6.80091
554.30006,36.95333,6.80967
554.4,36.95998,6.80783
554.5,36.96673,6.79765
554.60006,36.97332,6.79443
554.7,36.97996,6.7858
554.80006,36.98676,6.8055
554.9,36.9933,6.79315
555,36.99989,6.79809
555.10006,37.00674,6.79297
555.2,37.01333,6.79895
555.30006,37.01998,6.80242
555.4,37.02667,6.81226
555.5,37.03337,6.80165
555.60006,37.04001,6.81498
555.7,37.0466,6.8101
555.80006,37.05324,6.81216
555.9,37.0601,6.82428
556,37.06669,6.79126
556.10006,37.07328,6.80773
556.2,37.08008,6.79339
556.30006,37.08667,6.80327
556.4,37.09326,6.80656
556.5,37.10001,6.79776
556.60006,37.1066,6.79764
556.7,37.1133,6.81316
556.80006,37.12016,6.81391
556.9,37.12669,6.81137
557,37.13328,6.80001
557.10006,37.14014,6.80367
557.2,37.14662,6.80492
557.30006,37.15321,6.80257
557.4,37.16001,6.81409
557.5,37.16671,6.81707
557.60006,37.1733,6.80155
557.7,37.18005,6.82542
557.80006,37.18664,6.81995
557.9,37.19333,6.81833
558,37.19997,6.79678
558.10006,37.20662,6.80502
558.2,37.21331,6.81705
558.30006,37.22001,6.8392
558.4,37.22666,6.81659
558.5,37.23341,6.84049
558.60006,37.23994,6.82329
558.7,37.24664,6.8106
558.80006,37.25344,6.83778
558.9,37.25992,6.83865
559,37.26656,6.80882
559.10006,37.27347,6.85071
559.2,37.27996,6.83522
559.30006,37.28655,6.81974
559.4,37.29346,6.81719
559.5,37.30005,6.82336
559.60006,37.30658,6.81535
559.7,37.31333,6.82229
559.80006,37.31998,6.82162
559.9,37.32662,6.82467
560,37.33337,6.85739
560.10006,37.34001,6.81701
560.2,37.34665,6.84066
560.30006,37.3534,6.85539
560.4,37.35999,6.8277
560.5,37.36658,6.83352
560.60006,37.37328,6.82489
560.7,37.37998,6.82267
560.80006,37.38678,6.82111
560.9,37.39332,6.85518
561,37.3999,6.82496
561.10006,37.40676,6.81548
561.2,37.4133,6.83951
561.30006,37.41983,6.83155
561.4,37.42674,6.84284
561.5,37.43334,6.82271
561.60006,37.43998,6.82704
561.7,37.44678,6.84353
561.80006,37.45332,6.84088
561.9,37.45996,6.84089
562,37.46676,6.83596
562.10006,37.47324,6.8378
562.2,37.47994,6.83435
562.30006,37.48674,6.84002
562.4,37.49333,6.83079
562.5,37.49998,6.83705
562.60006,37.50667,6.8257
562.7,37.51337,6.85493
562.80006,37.52001,6.84953
562.9,37.52665,6.82981
563,37.5333,6.83396
563.10006,37.54005,6.82324
563.2,37.54664,6.84227
563.30006,37.55328,6.81513
563.4,37.56003,6.83309
563.5,37.56673,6.83838
563.60006,37.57326,6.8353
563.7,37.58001,6.83625
563.80006,37.5866,6.84092
563.9,37.59324,6.85311
564,37.6001,6.83214
564.10006,37.60664,6.8093
564.2,37.61322,6.84342
564.30006,37.62014,6.81812
564.4,37.62662,6.80713
564.5,37.63321,6.8293
564.60006,37.64001,6.82009
564.7,37.64665,6.83387
564.80006,37.6533,6.81366
564.9,37.6601,6.84303
565,37.66664,6.83408
565.10006,37.67333,6.82158
565.2,37.68003,6.84006
565.30006,37.68662,6.84354
565.4,37.69331,6.8218
565.5,37.70001,6.82061
565.60006,37.70665,6.82762
565.7,37.7134,6.83054
565.80006,37.72,6.84094
565.9,37.72664,6.84776
566,37.73339,6.83768
566.10006,37.73992,6.81708
566.2,37.74656,6.83837
566.30006,37.75342,6.83361
566.4,37.76001,6.81493
566.5,37.7666,6.83107
566.60006,37.77341,6.8117
566.7,37.77999,6.83984
566.80006,37.78664,6.82624
566.9,37.79339,6.83108
567,37.79998,6.82527
567.10006,37.80662,6.83594
567.2,37.81347,6.83871
567.30006,37.82001,6.8322
567.4,37.8266,6.83533
567.5,37.83346,6.82116
567.60006,37.83999,6.83986
567.7,37.84664,6.82821
567.80006,37.85333,6.81874
567.9,37.85998,6.81398
568,37.86667,6.84405
568.10006,37.87337,6.81414
568.2,37.88001,6.82369
568.30006,37.88676,6.7967
568.4,37.8933,6.81323
568.5,37.89994,6.82877
568.60006,37.90669,6.81296
568.7,37.91328,6.82773
568.80006,37.91998,6.79821
568.9,37.92678,6.83013
569,37.93332,6.81069
569.10006,37.94001,6.82466
569.2,37.94676,6.80743
569.30006,37.9533,6.80463
569.4,37.95989,6.81608
569.5,37.96674,6.81793
569.60006,37.97339,6.82268
569.7,37.97997,6.81384
569.80006,37.98673,6.80902
569.9,37.99337,6.80044
570,37.99996,6.80924
570.10006,38.00665,6.81352
570.2,38.0133,6.81248
570.30006,38.01999,6.82646
570.4,38.02674,6.82882
570.5,38.03333,6.81788
570.60006,38.03998,6.82419
570.7,38.04667,6.83592
570.80006,38.05332,6.80787
570.9,38.06007,6.8264
571,38.0666,6.83322
571.10006,38.07324,6.81219
571.2,38.0801,6.83794
571.30006,38.08658,6.84827
571.4,38.09322,6.85797
571.5,38.10013,6.8595
571.60006,38.10662,6.83589
571.7,38.11326,6.86669
571.80006,38.12006,6.84993
571.9,38.1266,6.85623
572,38.13324,6.84712
572.10006,38.1401,6.84839
572.2,38.14669,6.8517
572.30006,38.15328,6.8626
572.4,38.16008,6.87374
572.5,38.16667,6.85069
572.60006,38.17326,6.85052
572.7,38.18001,6.8934
572.80006,38.18671,6.84762
572.9,38.19335,6.86766
573,38.2,6.88956
573.10006,38.20669,6.86751
573.2,38.21339,6.8544
573.30006,38.21997,6.88589
573.4,38.22656,6.89182
573.5,38.23337,6.87443
573.60006,38.24001,6.88078
573.7,38.2466,6.87661
573.80006,38.25346,6.8623
573.9,38.26,6.88361
574,38.26658,6.89181
574.10006,38.27344,6.89212
574.2,38.27992,6.89883
574.30006,38.28656,6.87731
574.4,38.29347,6.87506
574.5,38.30001,6.87761
574.60006,38.3066,6.86102
574.7,38.3134,6.90046
574.80006,38.32005,6.90308
574.9,38.32664,6.89744
575,38.33333,6.90665
575.10006,38.33998,6.90285
575.2,38.34667,6.89697
575.30006,38.35337,6.91017
575.4,38.35996,6.92139
575.5,38.36671,6.91615
575.60006,38.37335,6.88627
575.7,38.37994,6.90304
575.80006,38.38669,6.92007
575.9,38.39328,6.90325
576,38.39998,6.91314
576.10006,38.40673,6.90446
576.2,38.41332,6.92184
576.30006,38.41996,6.91346
576.4,38.42676,6.90579
576.5,38.4333,6.94302
576.60006,38.43983,6.9082
576.7,38.44669,6.92886
576.80006,38.45338,6.93991
576.9,38.45998,6.92255
577,38.46678,6.91172
577.10006,38.47332,6.9219
577.2,38.47996,6.93372
577.30006,38.48671,6.91089
577.4,38.49324,6.92463
577.5,38.49994,6.9056
577.60006,38.5068,6.93454
577.7,38.51333,6.93302
577.80006,38.51997,6.91899
577.9,38.52667,6.90514
578,38.53337,6.92482
578.10006,38.54001,6.93927
578.2,38.5466,6.949
578.30006,38.5533,6.92505
578.4,38.5601,6.93867
578.5,38.56663,6.93622
578.60006,38.57328,6.92629
578.7,38.58008,6.94794
578.80006,38.58667,6.93441
578.9,38.59326,6.94547
579,38.60007,6.93589
579.10006,38.6066,6.93535
579.2,38.6133,6.93932
579.30006,38.62005,6.95481
579.4,38.62669,6.94528
579.5,38.63328,6.93046
579.60006,38.64013,6.93471
579.7,38.64667,6.94074
579.80006,38.65321,6.94264
579.9,38.66001,6.94812
580,38.66666,6.93012
580.10006,38.67335,6.94324
580.2,38.68005,6.97381
580.30006,38.68664,6.94696
580.4,38.69333,6.93823
580.5,38.69997,6.9346
580.60006,38.70656,6.94223
580.7,38.71331,6.9346
580.80006,38.72006,6.95672
580.9,38.72665,6.94773
581,38.73341,6.96876
581.10006,38.73994,6.94743
581.2,38.74664,6.95173
581.30006,38.75344,6.9471
581.4,38.75987,6.96542
581.5,38.76656,6.95666
581.60006,38.77347,6.96246
581.7,38.78001,6.95181
581.80006,38.7866,6.95128
581.9,38.79346,6.94526
